time_berlin,price (MWh),demand (MW),temperature_2m_°C,wind_speed_100m_km/h,shortwave_radiation_W/m²
2025-09-07 23:00:00,86.06,41901.25,14.929999999999998,20.505,0.0
2025-09-08 00:00:00,79.66,40587.0,14.185,19.39,0.0
2025-09-08 01:00:00,85.74,39237.0,13.535000000000002,18.515000000000004,0.0
2025-09-08 02:00:00,84.7,38420.75,13.07,18.125,0.0
2025-09-08 03:00:00,82.27,38711.0,12.385,17.884999999999998,0.0
2025-09-08 04:00:00,83.79,39953.5,12.21,17.660000000000004,0.0
2025-09-08 05:00:00,95.6,44302.5,11.975,17.005000000000003,0.0
2025-09-08 06:00:00,109.9,51917.75,11.655,15.835,0.0
2025-09-08 07:00:00,148.14,55826.25,11.605,15.2,1.95
2025-09-08 08:00:00,125.53,60160.5,13.100000000000003,14.585000000000004,62.6
2025-09-08 09:00:00,102.05,62321.75,15.22,13.48,179.3
2025-09-08 10:00:00,85.83,62932.25,17.145000000000003,10.42,302.9
2025-09-08 11:00:00,76.14,62596.5,18.76,11.815,427.45
2025-09-08 12:00:00,65.35,61715.0,19.94,11.39,517.25
2025-09-08 13:00:00,60.84,60933.25,20.500000000000004,12.18,525.55
2025-09-08 14:00:00,69.65,59985.25,20.995,12.055,530.6
2025-09-08 15:00:00,78.46,58812.5,20.825,11.375,482.0
2025-09-08 16:00:00,99.72,58291.0,20.695,10.985,378.25
2025-09-08 17:00:00,124.28,58407.25,20.195,10.31,277.05
2025-09-08 18:00:00,196.61,57567.5,19.47,10.22,191.45
2025-09-08 19:00:00,413.66,56425.75,18.17,10.625000000000002,96.55
2025-09-08 20:00:00,308.52,55533.25,16.59,11.580000000000002,18.15
2025-09-08 21:00:00,152.0,53043.25,15.814999999999998,11.415,0.0
2025-09-08 22:00:00,123.93,49147.0,15.160000000000002,11.45,0.0
2025-09-08 23:00:00,113.12,46235.75,14.62,11.78,0.0
2025-09-09 00:00:00,114.52,44622.25,14.07,10.655,0.0
2025-09-09 01:00:00,112.46,43063.0,13.625,10.239999999999998,0.0
2025-09-09 02:00:00,110.35,42235.75,13.175,10.98,0.0
2025-09-09 03:00:00,109.8,42377.75,12.805,11.75,0.0
2025-09-09 04:00:00,110.86,43233.75,12.45,11.864999999999998,0.0
2025-09-09 05:00:00,118.18,46516.5,12.225,12.185,0.0
2025-09-09 06:00:00,182.39,53220.75,12.114999999999998,15.865,0.0
2025-09-09 07:00:00,300.0,57447.5,12.105,16.09,1.65
2025-09-09 08:00:00,196.98,60941.75,13.21,15.570000000000002,45.6
2025-09-09 09:00:00,127.59,63313.5,14.62,14.325,135.85
2025-09-09 10:00:00,101.73,64496.0,15.995,12.910000000000002,235.1
2025-09-09 11:00:00,99.25,65713.25,17.224999999999998,12.550000000000002,330.7
2025-09-09 12:00:00,87.18,64430.0,18.075,12.98,406.0
2025-09-09 13:00:00,85.69,62932.0,18.375,14.0,415.8
2025-09-09 14:00:00,85.51,60799.75,18.9,12.935,442.35
2025-09-09 15:00:00,92.49,60315.5,18.66,12.760000000000002,375.45
2025-09-09 16:00:00,103.35,59241.5,18.48,12.195,313.8
2025-09-09 17:00:00,127.41,59541.75,18.009999999999998,12.755000000000004,245.3
2025-09-09 18:00:00,192.68,58839.0,17.455000000000005,12.585,162.2
2025-09-09 19:00:00,386.4,58007.25,16.445,11.525000000000002,80.0
2025-09-09 20:00:00,215.59,57237.5,15.105,11.045000000000002,15.2
2025-09-09 21:00:00,133.37,54016.25,14.505,12.235,0.0
2025-09-09 22:00:00,115.79,49633.25,13.945000000000002,12.270000000000003,0.0
2025-09-09 23:00:00,109.3,46178.25,13.48,11.035,0.0
2025-09-10 00:00:00,106.93,43980.5,12.840000000000003,10.66,0.0
2025-09-10 01:00:00,107.29,42629.75,12.365,10.43,0.0
2025-09-10 02:00:00,103.73,41865.5,11.905,10.425,0.0
2025-09-10 03:00:00,104.81,41803.75,11.555,10.489999999999998,0.0
2025-09-10 04:00:00,104.55,42889.0,11.299999999999995,10.575,0.0
2025-09-10 05:00:00,114.28,46142.0,11.3,10.435,0.0
2025-09-10 06:00:00,133.35,52786.0,11.105,11.484999999999998,0.0
2025-09-10 07:00:00,223.39,56918.25,11.105,11.48,1.1
2025-09-10 08:00:00,171.94,60208.25,11.845,12.305,38.8
2025-09-10 09:00:00,129.46,62139.75,12.810000000000002,10.71,120.45
2025-09-10 10:00:00,107.33,64047.5,14.105,10.215,225.65
2025-09-10 11:00:00,102.39,64082.75,15.405000000000005,10.525,302.7
2025-09-10 12:00:00,88.85,63267.75,16.34,10.81,345.75
2025-09-10 13:00:00,86.09,61887.25,17.175,11.3,397.6
2025-09-10 14:00:00,87.8,60320.5,17.715,11.38,413.25
2025-09-10 15:00:00,90.8,59054.0,17.47,11.48,362.25
2025-09-10 16:00:00,105.07,58072.0,17.470000000000002,11.900000000000002,310.6
2025-09-10 17:00:00,127.78,58358.5,17.295,11.345,252.25
2025-09-10 18:00:00,170.59,58150.25,16.819999999999997,12.185,178.6
2025-09-10 19:00:00,275.19,57639.5,15.8,11.395,88.05
2025-09-10 20:00:00,169.07,57076.5,14.46,11.849999999999998,17.1
2025-09-10 21:00:00,122.94,53824.0,13.835000000000004,14.439999999999998,0.0
2025-09-10 22:00:00,101.58,50139.25,13.4,18.215,0.0
2025-09-10 23:00:00,87.63,46018.5,13.01,18.605,0.0
2025-09-11 00:00:00,88.21,43675.75,12.715,19.07,0.0
2025-09-11 01:00:00,85.0,42147.5,12.429999999999998,20.65,0.0
2025-09-11 02:00:00,77.13,41155.25,12.2,21.465,0.0
2025-09-11 03:00:00,70.67,41129.25,12.145,21.095,0.0
2025-09-11 04:00:00,70.67,42372.0,11.915,22.085,0.0
